Well,Spikes,Mean Firing Rate,Mean Inter-Spike interval,Median Inter-Spike interval,Ratio median ISI over mean ISI,Inter-spike interval variance,Coefficient of variation_ISI,Partial Autocorrelaction Function ISI,Bursts,Mean Burst Rate,Mean Burst Length,Burst Length Variance,Burst Length Coefficient of Variation,Mean Inter-Burst Interval,Variance Inter-Burst Interval,Coefficient of Variation IBI,Partial Autocorrelation Function IBI,Mean Intra-Burst Firing Rate,Mean Spikes per Burst,Mean Absolute Deviation Spikes per Burst,Isolated Spikes,Mean Absolute Spike Amplitude,Median Absolute Spike Amplitude,Coefficient of Variation Absolute Spike Amplitude,Classification,data_source
19.0,678.0,2.26,0.4418068639053254,0.1155199999999987,0.2614717186122157,0.620608265657029,1.783102541295518,0.2261878886034871,23.0,0.0766666666666666,0.2703373913043492,0.0501687139931944,0.8285340585732995,13.04230909090909,120.88785983668096,0.8430180163383267,-0.0035640379752016,37.64652175656734,8.391304347826088,4.491493383742913,0.7153392330383481,1.1904574301165892e-05,1.0445255665006307e-05,0.3683405417861839,control,20250221_SCA1(000)_output_Electrode_Features.csv
19.0,550.0,1.8333333333333333,0.5416559124087592,0.0538000000000025,0.0993250489240528,1.6178350286869414,2.348246205030078,0.2867274546732535,25.0,0.0833333333333333,0.320854400000002,0.0061842271846398,0.2450951505762416,10.8819,84.42203813560002,0.844351318287791,-0.307673224343557,36.101841245052825,11.36,1.7632,0.4836363636363636,9.704406010830436e-06,9.43223092573214e-06,0.1926372344562201,control,20250221_SCA1(000)_output_Electrode_Features.csv
20.0,838.0,2.7933333333333334,0.3583678468899522,0.1276399999999924,0.3561703459383959,0.3392536481298146,1.6252988416365306,0.0484472893683517,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.0899983212441e-05,1.0368965265209912e-05,0.1534059675864983,control,20250221_SCA1(000)_output_Electrode_Features.csv
21.0,71.0,0.2366666666666666,4.255710144927536,3.747040000000002,0.8804734985220203,11.476103057270985,0.7960221988581481,-0.0410398047036669,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,9.122783108159284e-06,8.857706128778625e-06,0.0844553217912311,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
21.0,724.0,2.4133333333333336,0.4122281440443214,0.06156,0.1493347819390549,0.7920919698184393,2.1589876904545395,-0.0764123603233009,38.0,0.1266666666666666,0.6922505263157895,0.2970399636786695,0.787307061900374,6.498663783783784,29.889896705682993,0.8412753003157196,0.0806255433454389,18.313803134317943,9.710526315789474,3.250692520775624,0.4903314917127072,8.148715466964801e-06,8.00818480682908e-06,0.1233221395366197,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
21.0,754.0,2.513333333333333,0.3966308510638298,0.0903200000000055,0.2277180399803804,0.6597546496865102,2.0478811004473,-0.1266546523546757,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,2.7951756374588888e-05,2.8997649060245773e-05,0.3999930284057484,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
21.0,183.0,0.61,1.5600521546961328,0.1047999999999831,0.0671772412765239,12.372735096471049,2.254725827709164,0.0533195529598407,9.0,0.03,0.7100622222222206,0.1785869280395035,0.5951527245904069,33.03255000000001,360.2839343495001,0.5746194833077745,-0.0487839124949514,16.49952532191995,8.222222222222221,2.0246913580246915,0.5956284153005464,9.499320263945143e-06,9.279437823481172e-06,0.1402512299253517,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
21.0,131.0,0.4366666666666666,2.2573203100775197,0.3458400000000097,0.1532082081820869,10.048880761959614,1.4043186301276214,-0.1238371122226597,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,9.82020595428038e-06,9.616774870266935e-06,0.0802980501639509,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
21.0,198.0,0.66,1.506264081632653,1.041799999999995,0.6916449862302889,2.2604206620486456,0.9981447209535672,-0.1604516435309659,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.798460129341604e-06,8.543700205434896e-06,0.0951866181947864,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
22.0,1159.0,3.8633333333333337,0.2589019187554019,0.0266400000000004,0.1028961087969712,0.8312908523762673,3.5216097831121855,-0.0059377343825289,58.0,0.1933333333333333,1.0665889655172405,1.4462782224989283,1.1275318982678295,4.170308771929827,4.171100063087969,0.4897304327337334,-0.2124124904438421,30.75188176983813,19.224137931034484,5.592746730083234,0.0379637618636755,8.86594692215102e-06,8.603281457649158e-06,0.1438938286725422,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
22.0,725.0,2.4166666666666665,0.4131092669432919,0.1923199999999951,0.4655426914603568,0.3330793482267097,1.3970402406850455,-0.051130285455078,6.0,0.02,0.1293733333333356,0.0023861662222217,0.3775770411674208,52.01032,800.30349657088,0.5439235107724814,-0.2744981621823311,50.874759859032736,5.5,0.5,0.9544827586206897,1.2086013897690496e-05,1.1594833275780588e-05,0.1583918013770819,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
22.0,456.0,1.52,0.6584491629955948,0.3620399999999932,0.5498374367322499,0.5615347159336621,1.1380623487496102,-0.0395942487043395,1.0,0.0033333333333333,0.2871999999999843,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,17.409470752090083,5.0,0.0,0.9890350877192984,1.3016374444911748e-05,1.2697267106454248e-05,0.0929620313673643,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
22.0,94.0,0.3133333333333333,3.2256765217391306,2.428280000000001,0.7527971213588361,8.544481451814002,0.9061957947723526,0.2936441199082976,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.1100311968660691e-05,1.0892951482883668e-05,0.0718679448458866,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
22.0,2834.0,9.446666666666667,0.1053504519774011,0.023680000000013,0.2247735966533172,0.0826272684286092,2.7285083970013178,0.0278847969492337,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.726486418293539e-05,1.4509238685792767e-05,0.5047813160458874,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
23.0,845.0,2.816666666666667,0.3540517200474495,0.2284800000000189,0.6453294450014204,0.1442981156491171,1.0729108107070389,0.140556150230969,6.0,0.02,0.2103466666666698,0.0012384995555556,0.1673062994185529,32.616159999999994,301.7113096089603,0.5325531601017449,-0.090186811110484,26.448213298010316,5.333333333333333,0.4444444444444443,0.9621301775147928,8.146340283867149e-06,8.00386614728431e-06,0.1702451354256777,control,20250221_SCA1(000)_output_Electrode_Features.csv
23.0,218.0,0.7266666666666667,1.3634407407407407,0.3087999999999979,0.226485824262689,2.3251890853920463,1.1183889588419524,-0.4606808067462531,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.393429528410551e-06,8.08469071916541e-06,0.1625732669886855,control,20250221_SCA1(000)_output_Electrode_Features.csv
23.0,1123.0,3.743333333333333,0.2608832114183764,0.0307999999999992,0.118060490870781,0.9073928488831756,3.651333857677859,-0.0524606053047445,72.0,0.24,0.718353333333333,0.3475917484000009,0.8207230253016612,3.391219154929578,4.098460618179577,0.5969727763703562,0.0052427949844256,26.203034428579404,15.458333333333334,4.118055555555555,0.0089047195013357,2.289737382862717e-05,2.542850482970852e-05,0.282414290135302,control,20250221_SCA1(000)_output_Electrode_Features.csv
24.0,335.0,1.1166666666666667,0.8565273273273273,0.1548799999999914,0.1808231857391785,5.938707531155925,2.845147231174478,0.0214851110400814,6.0,0.02,0.332426666666664,0.0244299278222232,0.4701811751538547,44.704496,987.6502455152644,0.7029920035850505,-0.5579436238120669,20.982780847581804,6.5,1.1666666666666667,0.8835820895522388,7.20515000550478e-06,7.001898731228726e-06,0.1145638583737516,control,20250221_SCA1(000)_output_Electrode_Features.csv
25.0,143.0,0.4766666666666667,2.0148703546099296,0.3069600000000037,0.1523472710279812,17.78404277292256,2.0929947554684976,-0.0104209616206218,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.274265782857669e-06,7.095019332959374e-06,0.1054602276689025,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
25.0,470.0,1.5666666666666669,0.6279791452991453,0.038720000000012,0.0616580985051141,6.593905275052261,4.089084927025175,-0.035133985062928,26.0,0.0866666666666666,0.6888584615384611,0.0106203882130173,0.1496029641989325,11.0411552,28.113154870824957,0.4802200381895858,0.0565244499133327,26.086490382842367,17.846153846153847,1.662721893491124,0.0127659574468085,1.0665831020499427e-05,1.0675431396958966e-05,0.1889631815016847,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
26.0,1774.0,5.913333333333333,0.1676756207674943,0.0306400000000053,0.1827337800197678,0.2362815508214545,2.898978426649408,0.1650925853788242,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.06418376063771e-05,9.343215899129471e-06,0.34909391369295,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
27.0,565.0,1.8833333333333333,0.5306330373001776,0.0758399999999994,0.1429236302094341,0.9259242680012524,1.8133993165256272,0.107801570130452,23.0,0.0766666666666666,0.4970504347826104,0.10306839168242,0.6458955487631031,12.298196363636364,63.020849190241286,0.6455066227074118,-0.2421379096250702,28.46853342217339,11.043478260869565,3.9659735349716447,0.5504424778761061,1.188752550161933e-05,9.874911843140912e-06,0.493262023474339,control,20250221_SCA1(000)_output_Electrode_Features.csv
27.0,395.0,1.3166666666666669,0.751100661577608,0.2691199999999867,0.3583008427055947,1.9253856538713192,1.847399072562,0.0048698736016815,1.0,0.0033333333333333,0.2986399999999989,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,16.74256630056261,5.0,0.0,0.9873417721518988,1.0574402845632204e-05,9.566693143760744e-06,0.2207545723485263,control,20250221_SCA1(000)_output_Electrode_Features.csv
27.0,305.0,1.0166666666666666,0.981542178217822,0.2331199999999853,0.2375038028658732,2.524376324323968,1.6187063954699945,0.0077275326290594,4.0,0.0133333333333333,0.104440000000002,0.0016048336000005,0.3835730987801449,34.688880000000005,177.74804841386663,0.3843369528094961,-666.0,60.12108300192236,5.25,0.375,0.9311475409836064,9.177505015000855e-06,8.082675615456023e-06,0.342442963282992,control,20250221_SCA1(000)_output_Electrode_Features.csv
28.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,control,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,1525.0,5.083333333333333,0.1963791464215364,0.0917599999999936,0.4672593891564573,0.1175053123971702,1.745554378387684,0.1979655701987726,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.039850252363618e-05,9.738182304130597e-06,0.2284057368231566,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,80.0,0.2666666666666666,3.7870358974358975,3.138719999999992,0.8288065085744598,14.633663588906256,1.010129632817335,-0.101935128731863,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.790846027409122e-06,8.585946067622975e-06,0.0955410248400489,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,1437.0,4.79,0.2068147735191637,0.0718399999999803,0.3473639662077794,0.1774330888744262,2.036740727510164,-0.0143446933758295,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.053346007834328e-05,9.70292500044178e-06,0.2547695015536442,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,624.0,2.08,0.4707341479099678,0.0437600000000006,0.092961176057213,1.1977264796249176,2.3248938122731797,0.1992779792561497,31.0,0.1033333333333333,0.6258941935483876,0.0281492312308003,0.2680602057991343,9.042178666666668,2.6331849235982188,0.1794599720651774,-0.1725350033519697,26.15497805532678,15.806451612903226,3.0780437044745064,0.2147435897435897,1.1765485066618396e-05,1.1443484027593622e-05,0.0972531987262192,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,752.0,2.506666666666667,0.3987232,0.0705600000000004,0.1769648718710132,0.6046227446681611,1.9501621991807283,-0.0872258569618388,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.079514237006926e-05,1.0016971814728147e-05,0.241481059885061,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,553.0,1.8433333333333333,0.5350260617059893,0.0315200000000004,0.0589130179929842,1.484996963766522,2.2776544959836484,-0.1689854626491151,61.0,0.2033333333333333,0.1880524590163924,0.0060161546251005,0.4124587090779943,4.722993333333334,12.04370945115557,0.7347892642463171,-0.189867145889116,36.77238784230287,6.524590163934426,1.4248857833915614,0.2802893309222423,1.361527098755789e-05,1.3479953243677428e-05,0.1537178952544354,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
29.0,40.0,0.1333333333333333,7.035680000000002,5.38336000000001,0.7651513428694894,37.15855061726312,0.8664096972473616,-0.1653203218214573,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.87625487481834e-06,7.856866466033051e-06,0.0506550603669064,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
30.0,1499.0,4.996666666666667,0.1991833266533066,0.0715199999999995,0.3590661989719925,0.1569790029936094,1.9891512259710356,0.1113953942130105,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,9.087484599505177e-06,8.779366117503542e-06,0.1700458790527793,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
30.0,197.0,0.6566666666666666,1.382502564102564,0.0953599999999994,0.0689763639331123,20.585892569583173,3.2818513467248644,0.049802037119456,5.0,0.0166666666666666,1.728416000000007,0.1198890711040047,0.2003279375014776,34.72243999999999,178.44359556320032,0.3847159982452585,-0.3420719161003143,11.704320027071304,20.2,4.24,0.4873096446700508,1.0665440405843017e-05,1.0319980547483608e-05,0.1123641521188035,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
30.0,432.0,1.44,0.6836706976744186,0.2200399999999973,0.3218508570697672,0.9765058246576518,1.4454079954588217,-0.0721430532077199,5.0,0.0166666666666666,0.2141759999999962,0.0032250583039998,0.2651538771560722,56.20964000000001,1376.8513959247998,0.6601349564825052,-1.0555666693197088,30.190608882280024,6.2,1.04,0.9282407407407408,8.97306827645708e-06,8.76222051404251e-06,0.1143559680638762,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
30.0,53.0,0.1766666666666666,5.3174431372549025,3.751599999999996,0.7055270556098013,26.835907803598,0.974216074586914,0.1424249957900968,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.025036874438056e-05,9.961973110576706e-06,0.0897002270514406,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
30.0,71.0,0.2366666666666666,3.700272463768117,1.0018400000000014,0.2707476300217614,30.61861355878378,1.495405786838505,-0.1182240995547427,1.0,0.0033333333333333,0.2118399999999987,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,23.602719033232773,5.0,0.0,0.9295774647887324,7.546369060625542e-06,7.1312643059125215e-06,0.1707471685598038,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
31.0,253.0,0.8433333333333334,1.1818364940239046,0.0583999999999917,0.0494146189386588,9.32492319725942,2.5838377279103946,-0.1029545866371705,20.0,0.0666666666666666,0.5236760000000011,0.0113019676640003,0.203008564145425,15.067427368421052,114.21700124245108,0.7092939739246714,-0.2238448401565175,17.520813055633734,9.0,1.6,0.2885375494071146,8.03380883761444e-06,7.908634086680602e-06,0.1194117244895053,control,20250221_SCA1(000)_output_Electrode_Features.csv
31.0,199.0,0.6633333333333333,1.489734416243655,1.0307999999999993,0.6919354139640188,2.2901409298469906,1.015832850712887,-0.0666310291940771,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.818877370819284e-06,7.63798537888412e-06,0.0924670486017119,control,20250221_SCA1(000)_output_Electrode_Features.csv
31.0,111.0,0.37,2.620405137614679,0.8546399999999892,0.3261480401377769,23.271002672766254,1.840937760097904,0.0507205164020414,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.3412649090586696e-05,1.320154838211746e-05,0.1465778646311007,control,20250221_SCA1(000)_output_Electrode_Features.csv
31.0,1233.0,4.11,0.2412606336311941,0.0604800000000125,0.2506832510954355,0.384511506882133,2.570207617594329,0.1379239666603887,85.0,0.2833333333333333,0.2720432941176465,0.0525835032926779,0.8429207278055473,3.2165933333333343,4.034915202774601,0.6244836158085072,0.2435333339164508,44.014585367627,9.305882352941175,2.5278892733564016,0.3584752635847527,1.10923536015886e-05,1.0304431611740033e-05,0.2455668691670776,control,20250221_SCA1(000)_output_Electrode_Features.csv
32.0,48.0,0.16,6.115918260869566,4.626440000000009,0.7564587691762609,39.995875163405685,1.0340604542456615,-0.0108692337357631,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.960938636600548e-06,6.927957157781782e-06,0.0758410121631123,control,20250221_SCA1(000)_output_Electrode_Features.csv
32.0,896.0,2.986666666666667,0.335311677852349,0.0510000000000019,0.1520972974357882,0.8955048104363343,2.822183723148673,-0.0790311976081476,74.0,0.2466666666666666,0.5972000000000001,0.0725126965621616,0.450907260965558,3.311434520547946,3.383000302698738,0.5554370510537151,0.0039082334192612,19.5992565856578,10.716216216216216,2.283783783783784,0.1149553571428571,8.026027972576584e-06,7.863655152399761e-06,0.1522152416583752,control,20250221_SCA1(000)_output_Electrode_Features.csv
32.0,32.0,0.1066666666666666,9.295424,6.445279999999983,0.6933820339986624,74.33100161851739,0.927503993280642,0.0990657164405699,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.05634828164215e-06,6.9425502940742676e-06,0.0749878431601575,control,20250221_SCA1(000)_output_Electrode_Features.csv
33.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
34.0,61.0,0.2033333333333333,5.019389830508476,3.0416800000000004,0.605986006807499,26.149205120845735,1.018775094555055,0.0171452541953718,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.947671325480128e-06,6.848195064228862e-06,0.0652997796249877,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
34.0,182.0,0.6066666666666667,1.6070053333333334,0.4633999999999831,0.2883624530596765,5.654388239011562,1.479706202168531,0.0424724112844308,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.288456935589511e-06,7.066562802436281e-06,0.1051592022497917,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
34.0,1287.0,4.29,0.229819953307393,0.0600000000000022,0.261073936951636,0.2839353916628773,2.318579718472839,0.2259687424830326,52.0,0.1733333333333333,0.373635384615386,0.0905241652710067,0.8052565492376419,5.342884705882352,63.23138506300542,1.4883002162401966,-0.1530935986722179,34.36405926532574,11.75,7.144230769230769,0.5252525252525253,1.0525416505776185e-05,1.0008042697155197e-05,0.1577629764920695,SCA1_46,20250221_SCA1(000)_output_Electrode_Features.csv
35.0,2559.0,8.53,0.1162319280406726,0.0434400000000039,0.3737355194246033,0.0905914550563138,2.5895134776468267,0.1540153845565307,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.3528304998282006e-05,1.2442549612419595e-05,0.279809817031633,control,20250221_SCA1(000)_output_Electrode_Features.csv
36.0,131.0,0.4366666666666666,2.2678623255813957,0.1833600000000004,0.0808514687737906,16.693143339061248,1.801575117061181,0.0041147495387926,1.0,0.0033333333333333,0.2787199999999927,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,17.939150401837434,5.0,0.0,0.9618320610687024,8.143797325305292e-06,7.76158448684656e-06,0.1752643708287396,control,20250221_SCA1(000)_output_Electrode_Features.csv
37.0,1223.0,4.076666666666667,0.2444704995904996,0.0393600000000162,0.1610010208427857,0.4078580835788652,2.6123302358647464,-0.0983887115902233,137.0,0.4566666666666666,0.2951235036496354,0.023187308554148,0.5159663423036632,1.8707523529411765,1.6830033375415197,0.6934676216885262,-0.1989129347627728,29.507772088166323,7.635036496350365,1.700037295540519,0.1447260834014717,1.32018025760176e-05,1.327739045785146e-05,0.1298084480155309,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
37.0,230.0,0.7666666666666667,1.3046256140350878,0.8222400000000079,0.6302497752262388,2.0309384914421633,1.0923516888070752,-0.0235385720537784,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,8.814390578334302e-06,8.597933034380291e-06,0.0973947874111986,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
37.0,1143.0,3.81,0.2584666082383873,0.0185600000000079,0.0718081152784338,0.5572764694830622,2.8882242434655585,-0.1002210605331016,114.0,0.38,0.1980056140350877,0.0059945160667278,0.3910205302622472,2.410068672566372,0.486736945032752,0.2894794497455774,0.2279757447905683,54.17186294813302,10.017543859649123,1.5675592489996923,0.0008748906386701,1.2922640749088937e-05,1.2718670210551124e-05,0.1352001164382041,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
38.0,38.0,0.1266666666666666,7.588097777777779,4.6025200000000055,0.606544635399767,55.73244103470623,0.9838323849109416,0.1779421672330531,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,9.988219742475206e-06,9.750510686290166e-06,0.0952583210860229,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
38.0,458.0,1.5266666666666666,0.6437794736842105,0.0769600000000068,0.119544041315237,1.2588872935014734,1.7428351066714622,-0.1291737486973665,19.0,0.0633333333333333,0.364736842105264,0.0475914634637111,0.5981152783506942,12.779213333333333,192.7961943560889,1.0865384718266682,0.3265305733047107,21.000878957463623,6.2631578947368425,1.1745152354570638,0.740174672489083,1.3897152944285532e-05,1.3424666508799782e-05,0.2308661159567131,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
38.0,65.0,0.2166666666666666,4.540532063492064,0.9706400000000032,0.2137723038681719,46.62102042273703,1.5037794326361134,0.1210701723763048,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.846899172963408e-06,7.616726667992643e-06,0.0629002376890911,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
38.0,86.0,0.2866666666666667,3.424755238095238,0.8332000000000015,0.2432874591246427,19.039832075177337,1.2740956069563203,-0.0690949736187141,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.050698263443101e-05,1.0408923214206371e-05,0.0684774225892573,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
38.0,143.0,0.4766666666666667,2.088207092198582,0.9647999999999968,0.4620231410976586,7.089742467274525,1.2750924184792995,0.0322825307625523,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.1389990535043444e-05,1.1133105699501055e-05,0.0929048860523754,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
38.0,76.0,0.2533333333333333,3.846243243243243,2.95768,0.7689789264357638,13.692571704811114,0.9620679913726616,-0.0748070755628898,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.2382824706055669e-05,1.201500260673438e-05,0.0923985124922873,SCA1_54,20250221_SCA1(000)_output_Electrode_Features.csv
39.0,94.0,0.3133333333333333,3.043399130434783,0.1012000000000092,0.033252293131053,51.56026741071228,2.359384208636458,0.0221200957390227,3.0,0.01,0.5495733333333342,0.0104814606222229,0.1862881595275916,112.0606,171.99902822560003,0.1170334622516745,-666.0,19.105892501734893,10.333333333333334,1.777777777777778,0.6702127659574468,7.62779467372937e-06,7.450252788652152e-06,0.0891170906622964,control,20250221_SCA1(000)_output_Electrode_Features.csv
39.0,1540.0,5.133333333333334,0.1943490247074122,0.0894399999999961,0.4602029782997159,0.0610525117151736,1.2713625142596008,0.2361122307680954,24.0,0.08,0.5214299999999975,0.152363287100005,0.7485902261388585,11.373951304347829,210.71987003700272,1.2762665308112888,-0.2951868603221718,40.24069140813168,22.375,16.6875,0.6512987012987013,7.83553432704147e-06,7.77819658476642e-06,0.1457364834534845,control,20250221_SCA1(000)_output_Electrode_Features.csv
39.0,50.0,0.1666666666666666,5.968371666666667,2.0883200000000066,0.3498977806062692,61.39709914679727,1.3128589409141,-0.1729345087485077,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,1.0105626427478988e-05,9.928615126389814e-06,0.0575768243002642,control,20250221_SCA1(000)_output_Electrode_Features.csv
39.0,31.0,0.1033333333333333,9.55393655172414,11.08720000000001,1.160484993800715,63.08802148562947,0.8313637825817112,-0.1798270753196807,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,7.709113474528141e-06,7.282729503367885e-06,0.1402723019098375,control,20250221_SCA1(000)_output_Electrode_Features.csv
39.0,53.0,0.1766666666666666,5.493755294117647,2.631360000000001,0.4789729172716317,38.7838497619857,1.1335903676795622,-0.0469349383321118,0.0,0.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,6.62063078288716e-06,6.545640350751023e-06,0.0700372625543673,control,20250221_SCA1(000)_output_Electrode_Features.csv
40.0,292.0,0.9733333333333334,1.0094413793103447,0.2856000000000023,0.2829287622379078,1.922829440902926,1.373691712214781,0.0403627435257953,3.0,0.01,0.1829600000000013,0.0031969322666665,0.3090370616810374,4.936399999999999,2.987366560000002,0.3501337006725551,-666.0,30.994040170770745,5.0,0.0,0.9486301369863014,9.44786495137413e-06,9.232060496488052e-06,0.0923607073484756,control,20250221_SCA1(000)_output_Electrode_Features.csv
