well,electrode,mean_spikes,median_spikes,std_spikes,min_spikes,max_spikes,total_spikes,frac_nonzero,n_measurements
20,11,1.5,1.0,1.707825127659933,0.0,5.0,9,0.6666666666666666,6
20,12,1.6666666666666667,1.0,1.3743685418725535,0.0,4.0,10,0.8333333333333334,6
20,13,0.8333333333333334,1.0,0.6871842709362768,0.0,2.0,5,0.6666666666666666,6
20,14,1.6666666666666667,1.5,1.6996731711975948,0.0,5.0,10,0.6666666666666666,6
20,15,1.5,1.5,0.5,1.0,2.0,9,1.0,6
20,16,1.5,1.5,1.2583057392117916,0.0,3.0,9,0.6666666666666666,6
21,1,1.3333333333333333,0.5,1.5986105077709065,0.0,4.0,8,0.5,6
21,2,111.5,1.0,166.72807202148053,0.0,432.0,669,0.8333333333333334,6
21,3,1.6666666666666667,1.0,1.7950549357115013,0.0,5.0,10,0.6666666666666666,6
21,4,1.8333333333333333,2.0,0.8975274678557507,0.0,3.0,11,0.8333333333333334,6
21,5,1.6666666666666667,1.0,0.9428090415820634,1.0,3.0,10,1.0,6
21,6,2.0,2.0,1.0,1.0,4.0,12,1.0,6
21,7,2.6666666666666665,3.0,1.3743685418725535,1.0,5.0,16,1.0,6
21,8,56.5,1.5,108.06440980575735,0.0,296.0,339,0.6666666666666666,6
21,9,1.8333333333333333,1.5,0.8975274678557508,1.0,3.0,11,1.0,6
21,10,1.3333333333333333,1.0,1.3743685418725535,0.0,4.0,8,0.6666666666666666,6
21,11,35.333333333333336,2.5,74.99036975209253,0.0,203.0,212,0.8333333333333334,6
21,12,1.8333333333333333,2.0,0.6871842709362768,1.0,3.0,11,1.0,6
21,13,23.833333333333332,3.0,45.721682189331375,2.0,126.0,143,1.0,6
21,14,1.3333333333333333,1.0,0.9428090415820634,0.0,3.0,8,0.8333333333333334,6
21,15,1.5,1.0,1.6072751268321592,0.0,4.0,9,0.5,6
21,16,0.8333333333333334,0.5,0.8975274678557507,0.0,2.0,5,0.5,6
22,1,2.6666666666666665,1.5,3.3499585403736303,0.0,10.0,16,0.8333333333333334,6
22,2,1.5,1.5,0.9574271077563381,0.0,3.0,9,0.8333333333333334,6
22,3,348.3333333333333,159.5,481.86328167045707,3.0,1366.0,2090,1.0,6
22,4,396.5,275.5,401.85227385197163,6.0,1230.0,2379,1.0,6
22,5,30.5,7.0,47.71704796680812,0.0,134.0,183,0.8333333333333334,6
22,6,1.8333333333333333,2.0,0.6871842709362768,1.0,3.0,11,1.0,6
22,7,17.833333333333332,3.0,29.44722209120733,2.0,83.0,107,1.0,6
22,8,165.5,23.5,302.5694135235748,2.0,837.0,993,1.0,6
22,9,50.166666666666664,1.0,82.66683467724863,0.0,225.0,301,0.6666666666666666,6
22,10,2.3333333333333335,2.0,0.9428090415820634,1.0,4.0,14,1.0,6
22,11,3.3333333333333335,1.0,4.853406592853679,0.0,14.0,20,0.8333333333333334,6
22,12,3.8333333333333335,3.0,3.531603350069515,0.0,10.0,23,0.8333333333333334,6
22,13,42.166666666666664,14.0,51.42767305211812,2.0,146.0,253,1.0,6
22,14,131.83333333333334,41.0,192.91052906003398,0.0,545.0,791,0.8333333333333334,6
22,15,1.5,1.0,0.7637626158259734,1.0,3.0,9,1.0,6
22,16,1.8333333333333333,2.0,1.0671873729054748,0.0,3.0,11,0.8333333333333334,6
23,1,21.333333333333332,5.5,36.146307633775756,2.0,102.0,128,1.0,6
23,2,25.833333333333332,22.0,14.147045235274005,12.0,51.0,155,1.0,6
23,3,5.5,3.5,5.439056290693573,1.0,17.0,33,1.0,6
23,4,21.0,1.0,39.65265859098647,0.0,109.0,126,0.8333333333333334,6
23,5,151.16666666666666,65.0,212.42992308576072,1.0,601.0,907,1.0,6
23,6,1.8333333333333333,2.0,1.462494064565354,0.0,4.0,11,0.6666666666666666,6
23,7,1.1666666666666667,1.0,1.0671873729054748,0.0,3.0,7,0.6666666666666666,6
23,8,9.833333333333334,1.5,19.334051710791393,0.0,53.0,59,0.6666666666666666,6
23,9,9.333333333333334,3.5,13.008544200725238,1.0,38.0,56,1.0,6
23,10,12.333333333333334,7.5,10.6092203085597,1.0,31.0,74,1.0,6
23,11,127.16666666666667,3.0,185.32171726187107,0.0,471.0,763,0.8333333333333334,6
23,12,90.16666666666667,18.5,134.65067974412736,1.0,377.0,541,1.0,6
23,13,261.5,57.5,358.8703340576742,1.0,977.0,1569,1.0,6
23,14,1.8333333333333333,2.0,1.2133516482134197,0.0,4.0,11,0.8333333333333334,6
23,15,52.833333333333336,12.5,66.37875329417454,2.0,170.0,317,1.0,6
23,16,2.5,2.5,1.3844373104863459,1.0,5.0,15,1.0,6
24,1,118.33333333333333,66.5,137.03608608278657,2.0,385.0,710,1.0,6
24,2,43.333333333333336,4.5,87.56077254620865,1.0,239.0,260,1.0,6
24,3,1.0,0.5,1.1547005383792515,0.0,3.0,6,0.5,6
24,4,8.333333333333334,4.0,8.219218670625303,1.0,23.0,50,1.0,6
24,5,4.5,2.5,5.024937810560445,0.0,14.0,27,0.6666666666666666,6
24,6,4.5,3.0,6.18465843842649,0.0,18.0,27,0.6666666666666666,6
24,7,127.83333333333333,38.0,168.89288189724147,9.0,478.0,767,1.0,6
24,8,59.833333333333336,16.5,99.52121493542079,0.0,279.0,359,0.6666666666666666,6
24,9,15.0,3.5,23.678400846904054,0.0,67.0,90,0.8333333333333334,6
24,10,30.833333333333332,8.5,53.815786614049316,0.0,150.0,185,0.6666666666666666,6
24,11,5.666666666666667,1.0,9.568466729604882,1.0,27.0,34,1.0,6
24,12,1.6666666666666667,1.5,1.247219128924647,0.0,4.0,10,0.8333333333333334,6
24,13,1.6666666666666667,1.0,1.4907119849998596,1.0,5.0,10,1.0,6
24,14,6.166666666666667,4.0,6.361778227997438,0.0,15.0,37,0.6666666666666666,6
24,15,63.833333333333336,14.0,115.52837554278844,2.0,321.0,383,1.0,6
24,16,1.6666666666666667,1.5,1.247219128924647,0.0,4.0,10,0.8333333333333334,6
