id,date,well,electrode,Spikes,Bursts,present_in_file,is_active
1,2024-04-09,22,14,0,0,True,False
1,2024-04-09,22,15,3,0,True,True
1,2024-04-09,22,16,2,0,True,True
1,2024-04-09,23,1,7,0,True,True
1,2024-04-09,23,2,12,0,True,True
1,2024-04-09,23,3,1,0,True,True
1,2024-04-09,23,4,1,0,True,True
1,2024-04-09,23,5,1,0,True,True
1,2024-04-09,23,6,3,0,True,True
1,2024-04-09,23,7,1,0,True,True
1,2024-04-09,23,8,3,0,True,True
1,2024-04-09,23,9,8,0,True,True
1,2024-04-09,23,10,9,0,True,True
1,2024-04-09,23,11,1,0,True,True
1,2024-04-09,23,12,25,0,True,True
1,2024-04-09,23,13,5,0,True,True
1,2024-04-09,23,14,2,0,True,True
1,2024-04-09,23,15,2,0,True,True
1,2024-04-09,23,16,5,0,True,True
1,2024-04-09,24,1,13,0,True,True
1,2024-04-09,24,2,10,0,True,True
1,2024-04-09,24,3,0,0,True,False
1,2024-04-09,24,4,4,0,True,True
1,2024-04-09,24,5,8,0,True,True
1,2024-04-09,24,6,3,0,True,True
1,2024-04-09,24,7,9,0,True,True
1,2024-04-09,24,8,0,0,True,False
1,2024-04-09,24,9,67,0,True,True
1,2024-04-09,24,10,0,0,True,False
1,2024-04-09,24,11,1,0,True,True
1,2024-04-09,24,12,0,0,True,False
1,2024-04-09,24,13,1,0,True,True
1,2024-04-09,24,14,0,0,True,False
1,2024-04-09,24,15,25,0,True,True
1,2024-04-09,24,16,4,0,True,True
2,2024-04-10,1,1,0,0,True,False
2,2024-04-10,1,2,3,0,True,True
2,2024-04-10,1,3,0,0,True,False
2,2024-04-10,1,4,39,1,True,True
2,2024-04-10,1,5,1,0,True,True
2,2024-04-10,1,6,0,0,True,False
2,2024-04-10,1,7,7,0,True,True
2,2024-04-10,1,8,2,0,True,True
2,2024-04-10,1,9,3,0,True,True
2,2024-04-10,1,10,1,0,True,True
2,2024-04-10,1,11,2,0,True,True
2,2024-04-10,1,12,0,0,True,False
2,2024-04-10,1,13,1,0,True,True
2,2024-04-10,1,14,1,0,True,True
2,2024-04-10,1,15,1,0,True,True
2,2024-04-10,1,16,2,0,True,True
2,2024-04-10,2,1,2,0,True,True
2,2024-04-10,2,2,2,0,True,True
2,2024-04-10,2,3,4,0,True,True
2,2024-04-10,2,4,2,0,True,True
2,2024-04-10,2,5,14,0,True,True
2,2024-04-10,2,6,1,0,True,True
2,2024-04-10,2,7,1,0,True,True
2,2024-04-10,2,8,2,0,True,True
2,2024-04-10,2,9,1,0,True,True
2,2024-04-10,2,10,3,0,True,True
2,2024-04-10,2,11,0,0,True,False
2,2024-04-10,2,12,0,0,True,False
2,2024-04-10,2,13,5,0,True,True
2,2024-04-10,2,14,1,0,True,True
2,2024-04-10,2,15,1,0,True,True
2,2024-04-10,2,16,4,0,True,True
2,2024-04-10,3,1,3,0,True,True
2,2024-04-10,3,2,0,0,True,False
2,2024-04-10,3,3,4,0,True,True
2,2024-04-10,3,4,2,0,True,True
2,2024-04-10,3,5,3,0,True,True
