well,electrode,n_measurements,bursts_n_nonzero,bursts_fraction_zero,bursts_total,bursts_mean,bursts_median,bursts_std,bursts_min,bursts_max
1,1,41,2,0.9512195121951219,8.0,0.1951219512195122,0.0,1.1004433696270322,1.0,7.0
1,2,41,7,0.8292682926829268,235.0,5.7317073170731705,0.0,14.12271997570564,14.0,55.0
1,3,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,4,41,1,0.975609756097561,2.0,0.04878048780487805,0.0,0.3123475237772121,2.0,2.0
1,5,41,1,0.975609756097561,2.0,0.04878048780487805,0.0,0.3123475237772121,2.0,2.0
1,6,41,15,0.6341463414634146,395.0,9.634146341463415,0.0,14.303419342173003,7.0,53.0
1,7,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,9,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
1,10,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,13,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860607,1.0,1.0
1,14,41,5,0.8780487804878049,117.0,2.8536585365853657,0.0,9.543482005038193,5.0,46.0
1,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
1,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,1,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,2,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,3,41,1,0.975609756097561,38.0,0.926829268292683,0.0,5.9346029517670305,38.0,38.0
2,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,5,41,2,0.9512195121951219,18.0,0.43902439024390244,0.0,2.25885790265573,4.0,14.0
2,6,41,2,0.9512195121951219,10.0,0.24390243902439024,0.0,1.1785687889316867,3.0,7.0
2,7,41,4,0.9024390243902439,34.0,0.8292682926829268,0.0,2.8187092704320382,6.0,15.0
2,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,9,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,10,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,11,41,1,0.975609756097561,14.0,0.34146341463414637,0.0,2.1864326664404845,14.0,14.0
2,12,41,1,0.975609756097561,8.0,0.1951219512195122,0.0,1.2493900951088484,8.0,8.0
2,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
2,14,41,1,0.975609756097561,4.0,0.0975609756097561,0.0,0.6246950475544242,4.0,4.0
2,15,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
2,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,1,41,20,0.5121951219512195,668.0,16.29268292682927,0.0,22.080810563064738,6.0,89.0
3,2,41,1,0.975609756097561,15.0,0.36585365853658536,0.0,2.3426064283290913,15.0,15.0
3,3,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,5,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,7,41,2,0.9512195121951219,67.0,1.6341463414634145,0.0,8.086272619572556,18.0,49.0
3,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,9,41,1,0.975609756097561,2.0,0.04878048780487805,0.0,0.3123475237772121,2.0,2.0
3,10,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,11,41,9,0.7804878048780488,119.0,2.902439024390244,0.0,6.884057226842251,1.0,28.0
3,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,14,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
3,16,41,2,0.9512195121951219,5.0,0.12195121951219512,0.0,0.5565573623275283,2.0,3.0
4,1,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,2,41,1,0.975609756097561,8.0,0.1951219512195122,0.0,1.2493900951088484,8.0,8.0
4,3,41,7,0.8292682926829268,99.0,2.4146341463414633,0.0,6.0867709409673765,3.0,24.0
4,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,5,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,7,41,10,0.7560975609756098,186.0,4.536585365853658,0.0,11.762435039088652,1.0,50.0
4,8,41,1,0.975609756097561,11.0,0.2682926829268293,0.0,1.7179113807746669,11.0,11.0
4,9,41,2,0.9512195121951219,81.0,1.975609756097561,0.0,9.264145413577145,28.0,53.0
4,10,41,1,0.975609756097561,3.0,0.07317073170731707,0.0,0.46852128566581824,3.0,3.0
4,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,14,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
4,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
5,1,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
5,2,41,3,0.926829268292683,43.0,1.048780487804878,0.0,4.999756091611847,1.0,30.0
5,3,41,4,0.9024390243902439,31.0,0.7560975609756098,0.0,4.072962606045371,1.0,26.0
5,4,41,10,0.7560975609756098,150.0,3.658536585365854,0.0,10.593889172767385,1.0,45.0
5,5,41,3,0.926829268292683,164.0,4.0,0.0,19.361043360315065,15.0,121.0
5,6,41,7,0.8292682926829268,428.0,10.439024390243903,0.0,36.819185746352275,6.0,172.0
5,7,41,14,0.6585365853658537,853.0,20.804878048780488,0.0,44.88887362821389,1.0,181.0
5,8,41,16,0.6097560975609756,263.0,6.414634146341464,0.0,12.563788460802929,1.0,53.0
5,9,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
5,10,41,2,0.9512195121951219,234.0,5.7073170731707314,0.0,35.28614735447824,8.0,226.0
5,11,41,3,0.926829268292683,12.0,0.2926829268292683,0.0,1.4360345127994725,1.0,9.0
5,12,41,6,0.8536585365853658,290.0,7.073170731707317,0.0,32.00967841442838,2.0,197.0
5,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
5,14,41,3,0.926829268292683,124.0,3.024390243902439,0.0,15.581219151398338,1.0,97.0
5,15,41,1,0.975609756097561,36.0,0.8780487804878049,0.0,5.622255427989819,36.0,36.0
5,16,41,3,0.926829268292683,130.0,3.1707317073170733,0.0,13.139449073352335,18.0,75.0
6,1,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
6,2,41,9,0.7804878048780488,818.0,19.951219512195124,0.0,63.72438748999954,10.0,297.0
6,3,41,21,0.4878048780487805,1591.0,38.80487804878049,1.0,69.52525422901923,1.0,250.0
6,4,41,1,0.975609756097561,23.0,0.5609756097560976,0.0,3.591996523437939,23.0,23.0
6,5,41,3,0.926829268292683,269.0,6.560975609756097,0.0,27.46456697318183,28.0,153.0
6,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
6,7,41,2,0.9512195121951219,30.0,0.7317073170731707,0.0,3.391344794059596,11.0,19.0
6,8,41,5,0.8780487804878049,95.0,2.317073170731707,0.0,7.600786223773971,3.0,40.0
6,9,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
6,10,41,2,0.9512195121951219,24.0,0.5853658536585366,0.0,3.301330108881097,3.0,21.0
6,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
