well,electrode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
20,11,0,1,3,5,9,2,3,0,6,1,67,5,6,5,1,2,5,1,4,1,3,2,1,1,2,3,1,4,6,4,0,3,4,20,51,82,206,107,118,242,74
20,12,0,0,1,5,4,4,0,4,5,2,3,4,2,7,0,1,2,6,2,4,1,3,4,4,119,391,1000,756,70,9,17,7,3,29,40,4,23,86,69,13,20
20,13,0,0,54,52,88,0,1,0,4,5,5,1,0,0,2,2,1,2,3,0,2,3,2,3,1,0,7,5,1,3,3,0,4,1,5,2,3,1,1,2,0
20,14,0,1,1,3,2,3,2,3,1,3,2,2,4,0,2,1,4,3,2,3,1,4,1,1,1,4,5,1,1,1,4,1,2,2,3,1,1,0,3,4,2
20,15,0,0,1,2,1,3,4,2,0,1,0,0,3,1,1,3,3,5,3,1,1,4,3,2,2,8,4,19,2,3,1,1,5,3,3,3,1,1,1,2,1
20,16,0,0,2,4,1,1,1,2,6,0,0,2,1,1,2,3,1,3,4,1,0,1,2,5,3,3,4,2,1,3,3,3,5,3,1,1,2,1,3,3,4
21,1,1,0,15,8,10,12,20,1,4,1,60,40,1,5,4,1,9,1,3,4,3,4,8,4,7,3,7,6,2,1,4,42,4,5,7,9,23,4,387,250,16
21,2,0,1,4,4,2,0,19,34,3,2,4,4,1,1,4,1,3,3,4,1,5,1,1,3,0,9,7,4,2,12,15,44,1,6,6,4,13,8,7,3,1090
21,3,1,45,384,7,4,3,0,0,4,4,5,4,1,5,236,93,184,61,67,18,47,888,1304,28,1596,555,167,736,170,570,1506,2165,222,1171,548,1412,863,356,988,561,760
21,4,0,0,4,10,27,33,2,2,4,14,134,9,2,2,2,2,4,2,4,5,3,4,524,2,2,1254,17,171,502,420,751,1385,656,1613,1324,2141,433,151,629,419,333
21,5,0,0,4,1,5,4,1,1,1,2,2,2,3,0,47,6,30,185,10,6,17,3,0,1,97,114,15,4,1,1,0,3,1,26,305,249,159,399,74,57,61
21,6,0,0,3,0,45,1,3,3,7,1,425,3,3,1,3,1,2,5,2,3,3,3,3,6,4,15,12,125,117,465,332,665,23,648,278,1069,115,44,21,6,32
21,7,0,0,3,1,2,2,2,4,2,3,1,0,3,2,290,2,2,1,4,4,4,9,38,11,12,3,2,7,3,2,59,15,6,1492,400,294,1000,11,155,93,65
21,8,0,0,2,2,4,14,2,4,5,3,20,1,2,3,29,175,2071,226,544,4,3,2,1,1,1,5,12,10,36,430,1657,1575,2001,4636,4736,3957,5664,2332,2047,3973,4351
21,9,1,0,4,3,2,10,3,0,5,1,4,2,0,1,4,1,5,6,1,9,1,3,21,6,5,3,6,5,0,3,1,3,3,1,2,4,0,3,4,2,3
21,10,0,1,1,3,5,8,5,0,3,3,4,1,2,1,224,71,31,446,603,7,10,24,173,89,88,226,510,708,2369,1284,1687,1275,485,1638,1618,1923,1934,2063,1339,1442,1453
21,11,0,9,88,95,142,127,69,106,102,83,6,4,2,2,0,0,4,0,6,907,628,5,214,7,528,1107,1096,1997,3230,4128,2474,3123,2846,2952,2477,4340,3227,1371,1848,2032,2803
21,12,0,0,2,2,4,3,1,9,4,1,3,3,2,3,2,20,6,5,4,4,39,247,508,7,15,8,14,210,782,1479,5673,5454,1182,1761,1553,1497,1421,2068,2361,2547,1498
21,13,0,0,3,1,3,2,3,5,3,16,1,1,2,1,2,3,4,0,2,3,2,1,4,26,3,5,6,5,9,5,72,27,1448,3,0,2,2,1,2,3,2
21,14,0,0,2,4,5,6,3,1,2,3,519,399,739,406,1362,399,285,137,189,17,3,71,40,893,9,1,1,121,6,120,36,104,841,35,58,353,470,1273,741,565,523
21,15,2,9,1,14,58,3,2,5,4,5,3,390,730,5,1,1,26,6,91,3,0,5,1,11,337,201,3,22,77,412,92,349,495,2852,3337,2435,3066,4583,4368,4989,4294
21,16,0,0,4,3,1,4,3,3,4,7,197,35,179,186,2986,1746,275,87,176,2825,897,1473,2429,214,16,160,10,23,333,30,136,310,9,91,164,118,29,302,1404,293,447
22,1,0,20,57,316,218,3,7,6,20,54,5,90,5,16,26,115,52,204,985,522,787,1885,1362,28,223,28,200,369,236,767,949,1073,2,2,4,5,747,1,3,0,2
22,2,0,1,113,124,19,2,2,4,10,1,5,25,42,16,4,20,155,119,2,15,49,2,50,7,2,21,15,31,657,61,269,144,17,95,17,3,1,0,2,0,1
22,3,0,0,1,4,4,4,3,1,1,1,2,64,31,75,3,8,5,53,10,3,2005,5,11,1277,19,591,881,37,3057,1043,2806,3782,878,21,85,46,395,3,3,0,3
22,4,0,1,3,4,16,27,4,15,4,2,30,4,8,214,9,0,202,22,4,726,558,790,760,738,1999,1383,1848,1656,4571,7682,4419,5298,5060,4201,2869,290,5,2,1,4,6
22,5,0,1,1,4,2,35,12,81,30,446,65,219,1878,663,490,1045,182,867,752,42,4,4,2,11,155,33,1103,574,1364,4,3,3,2,1,2,3,5,1,0,1,5
22,6,0,0,2,3,3,5,109,372,235,676,2,4,2,4,1,3,1,2,1,2,1,2,3,4,1,1,2,4,24,6,525,597,120,251,13,23,3,4,2,1,1
22,7,0,1,280,84,3,0,3,34,2,1,2,2,2,1,6,3,6,3,1,1,1,0,4,21,1,2,6,3,1,15,3,9,2,1,768,181,4,4,1,2,3
22,8,0,1,1,0,4,2,2,2,4,3,2,4,4,5,3,2,102,2,333,3,3,3,38,16,20,6,12,3,20,1453,1450,307,0,2,0,3,13,3,2,8,5
22,9,0,0,3,1,2,2,2,3,1,2,31,10,1,1,1,7,6,3,2,2,4,5,3,5,4,5,57,3,3,4,2,2,2,3,2,3,5,1,2,4,1
22,10,0,1,1,2,21,2,3,7,18,15,4,5,1,3,5,4,2,4,3,3,1,3,16,2,3,11,8,7,55,3,1,1,2,2,0,3,5,4,2,3,2
22,11,0,0,4,1,1,53,6,2,3,4,2,1,1,3,3,7,3,5,96,2,1,1,3,2,1,3,10,4,276,37,85,2784,1595,4,0,4,1,6,4,4,3
22,12,2,0,16,4,1,5,1,2,3,2,2,1,1,0,1,1,1,1,4,3,24,662,736,67,100,23,13,3,22,0,7,6,0,16,1,1,4,1,0,6,0
22,13,0,0,0,3,1,1,0,2,1,1,3,3,1,3,2,3,5,8,4,4,2,2,32,1,1,3,6,5,3,1,3,4,4,1,2,2,10,3,4,1,5
22,14,0,0,3,5,1,1,2,4,0,1,2,109,2,5,1,3,4,1,5,3,4,2,4,2,13,8,3,5,8,6,0,0,0,3,2,3,1,2,2,1,3
22,15,0,0,2,2,3,0,1,3,2,3,3,3,2,257,1657,906,2386,1442,2380,323,157,1518,396,82,72,457,13,564,9,4,1,2,1,1,1,2,1,3,1,2,7
22,16,0,3,152,80,364,298,618,624,384,5,2,8,3,3,4,1,5,5,3,3,15,14,19,2,1,4,0,8,1,1,4,0,0,1,2,3,0,0,1,2,0
23,1,0,0,6,3,1,6,1,2,2,3,43,103,92,243,1534,1006,634,947,802,56,7,11,23,4,0,1,3,3,2,2,2,2,4,6,3,1,1,4,2,4,2
23,2,1,1,4,2,8,3,2,3,5,0,2,6,1,1,2,11,9,3,215,1494,2393,1956,3196,2340,3536,2674,1998,1543,1137,1766,2099,3001,849,3071,5153,4613,5789,4825,4461,6149,4979
23,3,8,1,301,248,635,202,585,591,1002,181,893,584,160,711,505,532,300,102,11,10,20,1,4,2,3,7,15,79,43,52,132,294,519,1041,599,498,110,24,5,2,1
23,4,1,0,3,0,4,72,0,74,12,8,3,3,5,3,2,2,1,2,8,2,2,1,1,3,1,2,4,2,1,4,1,2,1,4,1,0,2,4,6,5,0
23,5,0,1,2,2,3,1,1,3,4,1,2,0,1,2,1,2,2,2,0,4,6,1,0,2,4,5,2,173,4,1,23,12,29,656,116,179,69,93,27,7,15
23,6,0,0,1,8,5,2,1,1,6,1,5,2,1,2,11,5,1,1,2,3,0,4,2,2,6,5,4,5,2,1,1,3,0,4,1,0,26,300,4,4,3
23,7,0,1,2,1,4,0,1,3,1,1,2,1,3,1,259,113,230,5,3,2,1,1,0,5,2,3,3,321,2,0,2,8,6,4,1,4,2,2,1,0,4
23,8,0,0,0,2,2,2,2,0,3,1,4,1,1,2,6,3,2,1,1,6,5,9,6,5,2,6,5,2,1,31,9,4,3,13,3,10,6,5,10,3,7
23,9,0,0,3,4,2,1,1,13,3,25,4,4,1,6,4,4,2,0,2,4,2,7,10,14,746,782,908,1317,0,6,2,3,3,2,0,3,1,10,49,16,80
23,10,0,0,2,0,1,7,1,4,5,0,2,6,2,3,1,2,3,2,4,7,2,4,3,1,3,3,4,2,8,2,1,3,1,5,4,2,0,4,2,5,3
23,11,0,0,1,5,114,3,2,4,1,2,1,4,6,2,6,7,1,0,3,0,1,1,1,1,0,0,14,13,2,1,1,4,4,4,3,0,4,1,1,0,4
23,12,0,0,3,1,2,1,1,2,1,7,0,4,2,0,5,2,2,8,3,0,2,2,2,3,3,3,1,0,3,3,2,4,4,4,1,3,4,2,5,3,2
23,13,0,1,2,36,5,2,2,1,1,1,10,0,4,2,2,2,4,3,1,4,3,5,1,2,2,0,2,4,6,1,2,1,2,5,2,3,4,2,2,4,2
23,14,0,0,3,1,3,3,3,9,1,3,360,317,627,1055,599,1114,714,447,1009,2,1,1,1,1,1,1,4,1,2,3,1,3,2,3,3,3,2,2,2,1,164
23,15,0,0,66,36,3,21,211,144,48,42,286,3,1,3,2,0,5,2,2,2,3,5,2,2,4,1,2,6,6,6,3,1,1,2,4,1,0,3,3,1,0
23,16,1,0,1,2,2,0,2,0,4,2,9,60,67,51,49,115,61,56,7,69,154,668,3085,4456,4109,4038,4578,4362,4352,4405,6651,4786,109,488,720,204,70,60,81,159,54
24,1,0,0,2,0,2,1,4,1,2,1,1,1,2,7,7,2,4,2,3,3,2,0,0,2,6,4,6,6,1,2,1,3,1,2,1,2,1,2,5,0,5
24,2,0,0,2,2,1,1,3,1,7,1,2,1,25,13,1,5,3,3,2,5,1,2,20,1,4,2,17,13,1,6,5,3,2,3,4,2,1,3,5,5,3
24,3,0,0,1,0,0,511,28,8,3,4,1,1,8,90,117,62,3,2,3,3,2,4,0,0,4,3,3,2,6,1,7,2,3,3,2,6,1,1,2,4,2
24,4,1,0,3,3,0,60,2,20,24,2,2,4,3,2,2,2,0,2,4,8,3,0,3,1,0,2,4,1,3,1,4,2,3,3,1,0,2,5,0,1,3
24,5,0,0,8,2,4,5,0,1,3,2,2,2,1,0,4,7,4,2,3,4,1,0,3,4,3,3,3,3,1,2,1,3,0,2,0,1,3,2,1,0,2
24,6,0,0,2,2,4,2,6,1,1,7,3,0,2,2,1,2,1,7,0,3,2,6,5,1,5,296,16,2,0,3,1,2,2,1,2,9,3,3,2,6,2
24,7,1,0,1,2,0,3,1,2,3,4,3,4,63,4,4,4,5,1,17,197,104,152,680,1143,879,701,1637,2306,2,0,3,1,3,3,2,2,4,1,1,2,3
24,8,0,0,1,6,1,1,3,3,2,3,3,1,1,5,5,1,5,2,4,2,3,7,2,1,3,2,2,2,3,0,4,0,7,4,1,0,2,1,2,3,1
24,9,0,0,4,1,2,4,6,3,1,0,4,2,4,4,5,2,4,2,2,4,2,1,2,1,2,4,1,1,5,0,0,2,3,1,5,5,0,2,1,0,8
24,10,0,0,6,2,1,2,1,1,2,2,1,4,4,33,92,693,1684,245,353,1,0,3,1,4,4,5,4,0,2,5,2,6,1,4,0,2,0,1,1,2,3
24,11,0,0,4,3,1,3,4,4,2,7,146,286,38,9,1,19,4,1,5,3,4,4,2,2,4,3,3,0,11,0,3,1,3,1,3,2,4,1,1,2,1
24,12,1,0,4,5,3,2,1,3,1,1,1,1,2,0,3,0,3,1,3,3,1,1,4,4,2,3,3,3,5,3,0,3,2,1,4,3,5,2,3,2,2
24,13,1,0,3,1,2,5,3,3,1,4,3,3,0,2,5,5,3,3,5,1,1,2,7,1,2,2,5,1,0,1,5,4,4,4,3,3,4,0,1,2,1
24,14,2,0,4,3,2,2,3,2,3,2,1,1,3,3,1,3,2,4,1,0,3,1,1,4,0,2,2,0,5,3,2,3,3,2,3,2,2,1,1,0,4
24,15,0,15,108,90,320,15,5,12,3,2,1,62,3,1,4,0,2,3,3,2,2,6,4,3,4,3,3,2,2,2,0,3,4,2,3,1,2,1,0,4,5
24,16,1,1,4,1,2,49,55,40,11,1,26,51,6,52,0,1,4,0,5,2,1,0,1,2,4,5,2,5,1,2,1,0,3,1,3,4,3,1,4,7,2
25,1,0,0,2,4,0,1,3,1,1,2,1,7,3,5,0,2,17,3,1,1,5,3,2,2,0,2,1,3,4,2,5,3,2,1,3,3,1,1,3,1,4
25,2,0,0,4,0,2,3,4,1,1,3,0,2,2,5,36,2,3,3,2,2,3,2,1,2,2,0,5,2,3,5,3,1,1,2,3,1,0,4,2,3,5
25,3,0,0,2,2,0,9,2,2,0,3,1,2,0,1,4,2,2,5,1,3,2,1,5,1,4,1,3,3,2,4,1,0,1,1,1,1,3,2,3,5,1
25,4,0,0,1,1,1,2,2,6,3,1,2,2,3,3,6,5,1,2,7,1,5,3,44,1,2,3,1,3,4,4,2,2,0,4,2,1,0,4,2,1,4
25,5,0,0,4,1,0,0,3,2,0,3,4,2,10,1,26,7,3,1,0,4,42,2,2,1,3,16,2,9,3,1,3,4,0,2,0,1,2,3,2,3,1
25,6,0,0,2,3,2,3,4,4,0,11,1,3,2,3,1,3,4,5,120,44,7,1,445,37,3,0,5,5,4,10,5,1,1,5,3,30,1,3,1,0,1
25,7,0,0,4,6,1,2,3,1,2,2,5,0,1,1,3,1,1,9,3,3,1,2,2,2,2,0,3,3,3,2,6,1,2,1,3,3,3,5,0,4,3
25,8,0,0,3,4,1,0,2,5,3,2,3,0,0,4,3,5,2,3,4,2,6,2,2,1,2,4,1,5,2,3,1,0,0,0,2,1,5,2,7,1,3
25,9,0,0,2,316,3,5,2,1,3,3,3,3,2,4,0,1,1,3,1,2,4,2,0,3,1,1,2,4,1,1,0,0,1,5,3,2,1,4,3,2,6
25,10,1,0,3,1,29,210,15,1,4,1,3,4,3,1,2,1,0,1,2,1,8,118,1610,885,1917,1636,2198,2137,2542,2382,2088,2167,1766,2474,2229,2364,2156,1407,1408,1033,1265
25,11,0,0,4,0,0,3,111,3,1,19,2,3,3,1,3,3,1,8,2,32,2,2,1,6,4,4,6,4,0,2,61,5,2,0,1,4,7,8,1,2,1
25,12,0,2,0,3,65,3,1,2,2,6,1,3,1,5,4,4,2,2,3,1,2,5,5,2,33,5,5,4,5,4,4,2,2,6,1,3,2,2,7,3,5
25,13,0,7,4,2,5,2,2,4,0,1,2,1,4,3,3,1,3,5,470,4,4,4,2,2,8,1,2,8,2,1,3,2,6,2,4,1,1,0,3,2,1
25,14,0,0,0,1,12,2,1,1,1,2,3,0,4,1,1,3,1,1,2,2,2,2,4,1,3,2,1,4,5,1,1,5,1,1,4,3,4,2,4,3,0
25,15,0,0,2,3,2,1,2,1,4,2,2,2,3,3,2,1,2,3,2,3,13,4,6,79,2,6,3,6,4,1,2,2,2,1,3,2,2,3,2,1,2
25,16,0,0,5,56,3,1,2,1,1,0,4,2,2,3,6,5,3,2,1,4,2,3,4,1,6,4,4,9,19,71,18,7,2,3,4,6,2,1,1,3,3
26,1,1,0,2,1,2,1,2,3,3,11,2,2,2,3,2,2,2,2,1,4,2,7,2,2,3,1,2,5,3,0,1,3,1,4,1,1,1,5,0,0,4
26,2,1,1,2,3,3,2,2,2,1,1,2,4,1,4,3,1,0,1,6,120,344,2,4,1,1,6,17,11,1,3,3,0,0,6,4,7,1,2,1,3,4
26,3,0,1,4,2,2,13,60,4,5,3,5,1,2,1,3,3,1,0,3,2,1,1,2,1,2,2,2,7,2,2,3,3,4,438,2,4,2,2,3,1,1
26,4,0,5,3,3,4,0,2,1,5,2,1,2,4,1,4,3,0,2,3,3,2,2,3,1,1,2,6,7,3,1,2,7,2,2,4,1,3,3,4,2,0
26,5,0,0,2,0,1,4,4,5,3,1,0,3,1,5,2,3,1,0,1,0,7,4,0,3,1,3,2,5,0,3,2,2,1,3,1,4,1,212,5,2,2
26,6,0,0,1,3,341,2,1,6,2,2,2,7,5,2,455,3,1,1,3,0,3,5,55,5,6,80,37,15,3,0,1,3,2,0,5,1,3,2,1,0,1
26,7,0,1,36,37,55,3,2,4,3,1,2,1,4,1,1,1,2,3,2,2,0,2,3,0,2,3,2,9,1,1,2,1,3,3,6,2,3,4,2,1,1
26,8,0,0,8,2,1,3,1,1,3,2,3,2,2,0,4,9,61,77,3,1,3,2,1,2,4,3,1,8,3,4,2,2,0,1,3,0,2,4,2,2,2
26,9,0,0,0,4,1,1,2,3,1,2,0,2,1,3,2,2,1,2,4,2,2,2,1,2,2,5,0,6,4,1,2,0,0,2,5,0,1,6,2,3,1
26,10,0,1,3,2,3,1,1,2,2,3,0,4,0,3,0,3,2,1,1572,1757,772,1470,698,249,499,59,38,25,6,5,78,4,1,1,1,2,1,0,0,1,0
26,11,0,0,5,0,3,0,1,0,5,0,2,77,2,3,2,4,0,3,5,3,1,28,3,1,4,1,1,5,1,3,3,4,3,1,5,1,1,1,4,14,2
26,12,0,0,2,1,5,223,224,9,2,5,1,1,3,1,2,2,2,1,2,6,3,1,0,2,0,3,1,4,1,1,2,2,1,1,3,3,3,1,1,1,3
26,13,0,1,1,1,2,1,1,3,0,1,85,0,0,1,2,0,3,3,4,5,1,2,1,2,3,2,2,8,2,2,2,1,0,7,2,2,6,1,5,16,44
26,14,0,1,0,3,6,0,0,0,5,2,2,2,1,1,0,1,4,2,1,5,2,1,4,3,2,3,6,5,2,2,2,3,2,0,1,3,4,0,1,2,4
26,15,1,0,2,3,3,2,5,2,3,2,0,1,3,2,2,1,2,2,3,1,2,2,1,0,4,4,0,10,4,3,4,1,2,2,2,6,2,4,4,0,2
26,16,0,0,2,3,3,1,44,10,3,2,5,3,1,3,3,5,1,1,4,1,3,1,1,2,1,1,2,7,0,0,0,2,3,3,5,0,3,2,1,1,3
27,1,0,1,3,4,3,3,0,2,0,47,3,1,4,5,3,0,0,3,2,10,1,2,3,2,2,1,1,1,0,0,1,4,1,1,2,2,2,1,2,2,3
27,2,0,0,2,2,5,1,2,3,1,14,1,2,2,1,6,0,1,1,1,2,5,1,3,0,2,0,0,5,3,1,0,0,1,4,2,4,0,4,4,3,2
27,3,0,0,2,2,4,2,0,1,2,1,4,4,0,3,1,6,2,2,1,5,2,0,2,2,1,0,4,2,3,6,1,2,4,2,1,4,2,3,2,7,5
27,4,0,1,4,2,1,1,26,322,112,5,2,5,3,1,2,1,5,4,1,1,2,2,1,2,3,1,4,4,1,2,5,1,1,2,3,3,36,9,35,71,191
27,5,0,1,0,9,1,3,1,2,1,5,0,2,2,11,3,2,2,2,2,3,0,3,1,1,1,2,4,3,2,3,3,3,2,4,1,0,2,2,3,1,3
27,6,0,0,6,2,2,2,3,5,2,1,2,1,14,5,1,3,5,3,3,0,3,0,3,2,4,4,0,1,5,3,0,3,1,1,1,13,26,1312,1317,1374,1423
27,7,0,0,1,1,2,3,1,3,4,1,4,3,1,3,0,1,1,1,4,1,117,43,2,3,2,0,4,5,2,1,4,4,1,5,2,5,2,1,0,1,2
27,8,0,0,0,1,2,5,1,3,2,1,5,1,1,2,1,5,3,6,4,2,2,0,1,4,22,189,152,1115,2051,2206,2041,2156,140,535,570,363,894,129,131,34,31
27,9,0,1,3,4,0,2,6,1,1,1,1,0,1,4,4,0,2,6,3,3,4,4,5,3,3,3,4,1,0,1,1,1,0,3,2,5,0,0,1,3,3
27,10,0,0,4,1,5,0,3,1,4,1,3,1,4,0,0,5,0,2,5,3,1,2,6,8,1327,1001,1898,1250,1222,1624,921,901,2,19,5,9,2,5,2,73,1099
27,11,0,0,1,0,1,2,1,1,22,3,1,1,0,2,2,3,3,3,4,3,4,4,2,3,4,2,4,4,2,0,2,2,0,4,2,4,1,1,0,1,1
27,12,0,0,5,1,3,0,1,2,1,1,5,1,0,1,1,2,40,248,673,689,90,2,8,2,3,1,1,3,4,4,1,3,1,2,3,5,1,3,4,1,5
27,13,1,0,1,5,1,2,2,2,4,1,1,2,2,16,1,4,6,7,3,1,3,5,2,3,1,1,3,3,2,1,3,0,1,6,1,2,0,2,3,6,3
27,14,0,0,1,3,24,0,1,3,1,3,3,0,5,1,3,2,48,387,365,1,1,2,3,4,2,3,2,3,3,1,3,3,1,3,6,1,6,3,1,0,3
27,15,0,0,2,3,1,1,1,0,0,1,2,3,3,3,127,403,1184,1317,347,2,2,2,1,3,4,2,4,3,3,9,2,1,1,4,1,0,1,0,3,2,0
27,16,0,0,0,0,1,5,2,3,2,6,4,5,4,2,4,2,1,4,2,4,1,3,3,4,2,3,2,3,2,2,1,4,3,3,1,3,4,0,2,2,2
28,1,0,0,4,2,2,2,2,2,1,5,1,3,5,1,8,1,0,1,1,4,1,2,3,3,2,1,2,4,3,3,4,1,6,1,1,1,1,1,3,1,4
28,2,0,0,2,3,0,2,2,3,4,5,0,3,13,1,2,35,1,1,4,3,8,2,0,2,0,3,1,2,1,4,3,12,0,3,1,2,4,2,1,3,3
28,3,1,0,2,1,3,0,1,2,2,2,3,0,1,0,1,4,1,1,2,3,3,2,2,2,4,3,2,0,3,5,5,1,1,3,1,3,2,0,2,6,2
28,4,0,0,1,2,0,2,3,7,1,4,10,1,5,2,8,1,6,2,5,2,2,2,5,6,7,7,3,2,2,3,2,1,7,3,4,1,6,1,2,1,3
28,5,1,0,6,2,2,2,1,2,1,2,3,2,1,2,2,4,2,4,3,0,2,4,0,4,1,0,1,1,3,2,1,2,0,1,0,2,5,2,3,1,3
28,6,0,0,3,4,4,3,1,1,0,109,1,3,2,2,2,3,3,1,6,5,2,2,4,6,10,37,33,36,39,79,365,501,1289,2338,2255,2387,3082,2057,1574,1788,1926
28,7,1,1,5,1,23,1,3,2,1,3,3,2,1,3,5,0,2,2,0,3,0,2,0,1,1,2,6,3,2,2,1,3,0,1,0,4,0,5,2,2,5
28,8,0,0,2,2,4,3,4,2,2,2,1,323,218,0,5,2,3,1,12,1,3,1,1,2,0,3,0,5,3,5,1,1,2,2,2,3,1,6,36,18,0
28,9,0,0,3,1,0,3,1,3,9,5,0,2,0,3,3,2,3,4,1,3,1,1,1,2,5,1,5,2,0,2,1,1,0,2,4,3,3,3,2,1,5
28,10,0,1,1,2,217,2,3,1,62,314,6,3,1,4,0,2,5,1,1,4,2,2,1,2,3,5,3,2,3,1,1,13,2,8,2,1,5,3,2,3,2
28,11,0,0,1,1,1,5,3,3,3,5,4,2,3,2,1,0,2,1,1,1,2,0,3,3,2,1,3,2,2,1,9,266,2,0,1,1,4,3,1,2,3
28,12,0,0,1,1,2,4,2,1,5,2,1,1,14,4,2,2,2,3,1,2,3,0,1,2,94,671,2658,2504,158,39,4,3,2,6,3,2,4,2,3,1,65
28,13,0,1,2,2,1,1,0,1,0,4,2,1,3,2,0,3,2,4,3,3,3,4,0,1,1,3,0,4,3,1,1,0,2,3,3,3,1,61,18,14,14
28,14,0,0,0,1,2,7,1,3,3,1,4,1,0,0,0,0,2,2,2,2,2,2,2,1,2,3,3,5,2,3,2,2,2,4,1,2,0,4,2,1,2
28,15,0,0,3,1,36,7,6,1,2,1,4,2,3,1,4,4,0,3,7,1,1,3,2,1,2,1,5,15,0,2,3,5,0,2,2,1,2,1,3,3,2
28,16,0,0,4,3,3,3,4,3,3,3,5,3,2,2,3,4,4,4,5,2,5,4,1,1,4,4,1,0,2,3,3,0,2,11,1,3,2,14,1,3,0
29,1,1,1,7,4,3,98,4,3,1,0,5,2,3,2,0,4,2,1,4,5,3,2,4,21,2,3,0,1,3,10,1924,678,3,254,386,10,1675,526,1696,1366,264
29,2,0,1,1,1,3,1,2,2,3,2,3,0,5,3,1,2,3,2,6,0,4,2,2,6,2,9,3,3,0,3,2,50,1,3,2,1,10,1130,1628,2581,2614
29,3,0,3,3,3,7,0,4,4,15,8,547,434,190,122,434,275,595,877,1461,316,413,617,1441,2173,1987,2065,1774,887,1591,3207,2994,3417,923,2165,3068,1916,3489,2355,2288,3186,3686
29,4,0,0,0,1,1,1,0,3,3,5,2,1,6,3,10,4,217,49,57,12,13,2,7,18,96,312,40,45,42,12,7,483,109,90,104,149,105,432,945,1045,1394
29,5,0,0,1,2,2,1,2,4,80,1,0,6,1,1,6,3,3,1,4,2,2,5,2,3,0,0,35,1,870,1204,132,107,6,385,763,856,972,591,636,817,435
29,6,0,0,2,1,1,15,26,24,0,2,2,4,3,6,1,2,1,2,3,7,2,2,2,5,2,15,6,4,7,38,18,219,65,656,1123,313,621,488,174,37,14
29,7,0,1,2,2,2,0,2,14,3,1,7,6,2,2,742,144,421,594,1454,317,203,410,378,467,195,58,194,18,6,9,8,3,1,1,18,10,40,252,1,20,10
29,8,2,0,6,1,0,23,10,16,7,2,4,3,1,6,55,10,223,21,294,325,161,93,239,24,118,11,5,7,66,90,12,322,48,700,552,971,188,813,1527,2670,988
29,9,0,0,4,2,15,3,27,4,0,7,4,2,1,4,2,2,3,4,2,0,3,2,476,141,7,5,1,23,61,47,56,61,3,1204,72,19,4,4,1,2,20
29,10,2,0,0,0,3,26,2,6,3,9,3,2,7,9,178,4,300,23,15,5,28,4,10,3,13,19,10,6,19,661,183,735,182,86,136,683,227,1727,2631,1417,1017
29,11,1,1,2,3,1,3,2,5,1,4,1,3,12,8,4,4,14,2,7,5,218,239,130,51,682,1965,2661,3180,403,324,81,217,6,5,50,7,2,259,92,3,39
29,12,0,2,14,77,1,86,107,44,2,44,2,45,0,6,1,2,20,1,4,4,39,1,170,101,230,271,418,238,989,640,474,1487,24,266,282,60,275,30,16,25,83
29,13,1,0,4,3,1,0,1,4,3,1,3,3,15,7,195,965,742,608,677,769,377,23,23,71,340,62,41,7,6,7,4,160,2,43,968,859,19,565,1415,2061,555
29,14,0,4,0,1,3,3,2,5,3,1,20,3,3,522,3,1,0,387,551,13,12,173,118,8,2,65,14,3,271,1,18,8,2,792,1318,1135,249,135,1,67,18
29,15,0,0,3,0,2,1,1,6,4,4,5,0,86,2,1,11,3,859,26,22,40,48,44,105,6,53,276,12,142,276,197,209,2565,4031,3326,1383,1231,245,1167,266,1184
29,16,0,0,1,1,2,2,3,1,1,3,1,2,1,0,1,1,601,3,9,4,7,68,56,85,692,1254,1364,1774,1741,1091,61,193,77,1174,1467,1356,1095,539,345,549,310
30,1,0,0,5,2,1,1,4,1,18,28,49,57,5,5,3,3,2,1,3,2,2,2,4,0,3,4,3,3,4,7,1,1,4,0,0,2,1,4,0,2,4
30,2,0,0,3,20,3,2,1,2,2,3,238,8,4,1,2,2,0,55,5,3,4,0,4,121,123,108,340,31,8,29,32,4,4,1,2,1,2,1,3,2,2
30,3,0,0,3,4,1,1,2,4,3,5,13,22,9,290,770,2131,2707,1857,1501,1678,4975,2591,2567,2581,1572,976,1475,1905,1421,1349,827,239,5,28,15,36,72,275,323,782,400
30,4,0,15,201,36,1,6,74,0,4,4,1,1,6,2,44,4,8,6,10,3,19,5,4,3,3,17,22,31,83,138,1351,981,3,42,13,95,81,203,1591,1374,1897
30,5,0,0,6,6,102,1,5,4,2,2,4,3,2,3,33,9,4,11,99,7,16,8,14,6,33,103,140,58,101,71,1,6,3,1,1,1,3,0,5,3,0
30,6,1,0,2,5,1,3,0,2,0,2,1,2,1,1,0,3,4,3,1,1,2,2,0,2,5,91,4,2,2,1,3,4,3,1,1,1,2,1,2,2,3
30,7,1,2,4,6,42,6,0,35,62,28,63,2,5,3,54,122,123,56,23,54,209,218,421,207,457,1213,3332,2911,1973,464,592,730,8,1219,1022,2454,772,1329,47,2,1
30,8,0,0,161,54,115,2,0,3,14,6,2,4,1,1,62,0,5,3,2,50,277,480,688,562,9,4,18,55,602,32,614,169,1,171,1,4,4,2,1,3,2
